-----02월 15일 15시 58분 44초----- 
-----260.0원----- 
22444, 0 
22444, 0 
22444, 0 
22444, 0 
22444, 0 
-----02월 15일 16시 01분 36초----- 
-----260.0원----- 
22444, 0 
22444, 0 
22444, 0 
22444, 0 
22444, 0 
22444, 0 
22428, -16 
22428, -16 
22428, -16 
22428, -16 
22444, 0 
22444, 0 
22444, 0 
22444, 0 
22460, 16 
22476, 32 
22476, 32 
22492, 48 
22508, 64 
22524, 80 
22540, 96 
22540, 96 
22556, 112 
22540, 96 
22540, 96 
22540, 96 
22540, 96 
22540, 96 
22540, 96 
22556, 112 
22556, 112 
22572, 128 
22572, 128 
22572, 128 
22556, 112 
22572, 128 
22588, 144 
22588, 144 
22588, 144 
22588, 144 
22620, 176 
28557, 6113 
22671, 227 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
22666, 222 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27664, 5220 
27639, 5195 
27639, 5195 
27570, 5126 
27614, 5170 
27545, 5101 
27611, 5167 
27611, 5167 
27611, 5167 
27611, 5167 
27611, 5167 
27611, 5167 
27611, 5167 
27611, 5167 
27611, 5167 
27586, 5142 
27586, 5142 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27630, 5186 
27674, 5230 
27674, 5230 
27674, 5230 
27737, 5293 
27781, 5337 
27781, 5337 
27781, 5337 
27759, 5315 
27759, 5315 
27759, 5315 
27737, 5293 
27737, 5293 
27737, 5293 
27737, 5293 
27737, 5293 
27759, 5315 
27781, 5337 
27781, 5337 
27803, 5359 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27841, 5397 
27819, 5375 
27797, 5353 
27797, 5353 
27797, 5353 
27797, 5353 
27797, 5353 
27775, 5331 
27775, 5331 
27775, 5331 
27775, 5331 
27775, 5331 
27775, 5331 
27797, 5353 
27797, 5353 
27797, 5353 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27819, 5375 
27841, 5397 
27841, 5397 
27863, 5419 
27907, 5463 
27907, 5463 
27929, 5485 
27929, 5485 
27904, 5460 
27904, 5460 
27904, 5460 
27904, 5460 
27920, 5476 
27961, 5517 
27961, 5517 
28005, 5561 
27958, 5514 
28002, 5558 
28021, 5577 
28021, 5577 
34310, 11866 
28059, 5615 
28012, 5568 
27987, 5543 
28009, 5565 
27987, 5543 
27965, 5521 
27987, 5543 
27987, 5543 
27965, 5521 
27917, 5473 
27961, 5517 
28005, 5561 
28005, 5561 
28005, 5561 
28005, 5561 
28024, 5580 
27977, 5533 
27977, 5533 
27933, 5489 
27933, 5489 
27993, 5549 
27949, 5505 
27949, 5505 
27993, 5549 
27993, 5549 
27993, 5549 
27993, 5549 
27949, 5505 
27949, 5505 
27949, 5505 
27949, 5505 
27949, 5505 
27949, 5505 
27993, 5549 
27993, 5549 
27993, 5549 
27993, 5549 
27993, 5549 
27993, 5549 
27993, 5549 
27993, 5549 
28009, 5565 
28009, 5565 
27965, 5521 
27965, 5521 
27965, 5521 
27965, 5521 
27921, 5477 
27921, 5477 
27984, 5540 
27937, 5493 
27868, 5424 
27934, 5490 
27868, 5424 
