매수:1.44매도:1.45485940, 1.43, 105749, 1.0 
매수:1.44매도:1.45486133, 1.43, 105942, 1.0 
487199, 1.45, 107008, 2.0 
매수:1.46486984, 1.45, 106793, 1.0 
매도:1.46매수:1.45502359, 1.46, 122168, 0.9 
487759, 1.46, 107568, 1.0 
488449, 1.47, 488449, 1 
-----1.47원----- 
489139, 1.48, 690, 1.0 
488449, 1.47, 0, 1.0 
매도:1.48매수:1.47518910, 1.48, 30461, 0.9 
489310, 1.48, 861, 1.0 
518020, 1.47, 29571, 1.0 
매도:1.47매수:1.46488791, 1.47, 342, 1.0 
488791, 1.47, 342, 1.0 
462267, 1.48, -26182, 1.0 
437085, 1.47, -51364, 1.0 
437085, 1.47, -51364, 1.0 
매수:1.47465380, 1.46, -23069, 1.0 
436180, 1.46, -52269, 1.0 
매수:1.46매도:1.47435076, 1.45, -53373, 1.0 
매수:1.45매도:1.46487191, 1.44, -1258, 1.0 
459681, 1.45, -28768, 1.0 
459681, 1.45, -28768, 1.0 
432653, 1.45, -55796, 1.0 
432653, 1.45, -55796, 1.0 
432653, 1.45, -55796, 1.0 
매수:1.45매도:1.46407217, 1.44, -81232, 1.0 
381794, 1.43, -106655, 1.0 
352401, 1.41, 352401, 1 
-----1.41원----- 
352401, 1.41, 0, 1.0 
364572, 1.42, 12171, 1.0 
매수:1.43매도:1.44352399, 1.42, -2, 1.0 
391657, 1.43, 39256, 1.0 
391750, 1.43, 39349, 1.0 
379633, 1.44, 27232, 2.0 
367567, 1.44, 15166, 1.0 
364987, 1.42, 12586, 1.0 
매수:1.42매도:1.43363590, 1.41, 11189, 1.0 
363590, 1.41, 11189, 1.0 
362200, 1.4, 9799, 1.0 
매수:1.41매도:1.42362093, 1.4, 9692, 1.0 
363583, 1.41, 11182, 0.9 
363583, 1.41, 11182, 1.0 
362093, 1.4, 9692, 1.0 
362093, 1.4, 9692, 1.0 
매수:1.39매도:1.4359006, 1.38, 6605, 1.0 
345699, 1.38, 345699, 1 
-----1.38원----- 
344109, 1.37, -1590, 1.0 
342519, 1.36, -3180, 1.0 
344109, 1.37, -1590, 1.0 
345699, 1.38, 0, 1.0 
345699, 1.38, 0, 1.0 
345699, 1.38, 0, 1.0 
345699, 1.38, 0, 1.0 
345699, 1.38, 0, 1.0 
345699, 1.38, 0, 1.0 
345699, 1.38, 0, 1.0 
344109, 1.37, -1590, 1.0 
319286, 1.38, -26413, 1.0 
307400, 1.38, -38299, 1.0 
307400, 1.38, -38299, 1.0 
매수:1.39매도:1.4307486, 1.38, -38213, 1.0 
309076, 1.39, -36623, 2.0 
309076, 1.39, -36623, 1.0 
309076, 1.39, -36623, 1.0 
