129456, 108.0, 129456, 1 
-----108.0ø¯----- 
129456, 108.0, 0, 1.0 
129456, 108.0, 0, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
141030, 108.0, 11574, 1.0 
135267, 108.0, 135267, 1 
-----108.0ø¯----- 
135267, 108.0, 0, 1.0 
135267, 108.0, 0, 1.0 
135267, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 129504, 1 
-----108.0ø¯----- 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, -5763, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
129504, 108.0, 0, 1.0 
135291, 108.0, 5787, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
141078, 108.0, 11574, 1.0 
135316, 108.0, 5812, 1.0 
129233, 108.0, -271, 1.0 
123758, 108.0, -5746, 1.0 
123758, 108.0, -5746, 1.0 
123758, 108.0, -5746, 1.0 
123758, 108.0, -5746, 1.0 
117995, 108.0, -11509, 1.0 
112808, 108.0, -16696, 1.0 
96096, 108.0, 96096, 1 
-----108.0Ïõê----- 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
96096, 108.0, 0, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
78334, 108.0, -17762, 1.0 
96189, 108.0, 93, 1.0 
96189, 108.0, 93, 1.0 
96189, 108.0, 93, 1.0 
96189, 108.0, 93, 1.0 
96189, 108.0, 93, 1.0 
96189, 108.0, 96189, 1 
-----108.0Ïõê----- 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 96189, 1 
-----108.0Ïõê----- 
96189, 108.0, 0, 1.0 
96189, 108.0, 96189, 1 
-----108.0Ïõê----- 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
96189, 108.0, 0, 1.0 
