328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
매수:1.36매도:1.37326412, 1.35, 22249, 1.0 
326412, 1.35, 22249, 1.0 
매수:1.36매도:1.37326359, 1.35, 22196, 1.0 
328299, 1.36, 24136, 0.9 
328299, 1.36, 24136, 1.0 
328299, 1.36, 24136, 1.0 
매수:1.36매도:1.37326305, 1.35, 22142, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328295, 1.36, 24132, 1.0 
328342, 1.36, 24179, 1.0 
매수:1.37매도:1.38341928, 1.36, 37765, 2.0 
330268, 1.37, 26105, 1.0 
330268, 1.37, 26105, 1.0 
330315, 1.37, 26152, 1.0 
328425, 1.36, 24262, 2.0 
328425, 1.36, 24262, 1.0 
328425, 1.36, 24262, 1.0 
328425, 1.36, 24262, 1.0 
321771, 1.36, 17608, 1.0 
321771, 1.36, 17608, 1.0 
315118, 1.36, 10955, 1.0 
308465, 1.36, 4302, 1.0 
매수:1.37매도:1.38315211, 1.36, 11048, 1.0 
310351, 1.37, 6188, 1.0 
310351, 1.37, 6188, 1.0 
310351, 1.37, 6188, 1.0 
310444, 1.37, 6281, 1.0 
매수:1.37매도:1.38322097, 1.36, 17934, 2.0 
299848, 1.36, -4315, 1.0 
매수:1.37매도:1.38299795, 1.36, -4368, 1.0 
299795, 1.36, -4368, 0.9 
299795, 1.36, -4368, 1.0 
297805, 1.35, -6358, 1.0 
291151, 1.35, -13012, 1.0 
291151, 1.35, -13012, 1.0 
매수:1.35매도:1.36289108, 1.34, -15055, 1.0 
289108, 1.34, -15055, 1.0 
매수:1.34매도:1.35287015, 1.33, -17148, 1.0 
289105, 1.34, -15058, 1.0 
매수:1.34매도:1.35286961, 1.33, -17202, 1.0 
289101, 1.34, -15062, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
284821, 1.32, -19342, 1.0 
284821, 1.32, -19342, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
284821, 1.32, -19342, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
286961, 1.33, -17202, 1.0 
