300703, 600.0, 300703, 1 
-----600.0원----- 
300703, 600.0, 0, 1.0 
300703, 599.0, 0, 1.0 
300703, 599.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 600.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 603.0, 0, 1.0 
300703, 604.0, 0, 1.0 
300703, 604.0, 0, 1.0 
300703, 604.0, 0, 1.0 
300703, 603.0, 0, 1.0 
300703, 603.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 600.0, 0, 1.0 
300703, 600.0, 0, 1.0 
300703, 600.0, 0, 1.0 
300703, 600.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 601.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 602.0, 0, 1.0 
300703, 603.0, 0, 1.0 
300703, 602.0, 0, 1.0 
매수:602.0300689, 601.0, -14, 1.0 
매수:601.0300668, 600.0, -35, 0.99 
300687, 601.0, -16, 0.99 
300687, 601.0, -16, 1.01 
300668, 600.0, -35, 1.0 
300668, 600.0, -35, 0.99 
300668, 600.0, -35, 1.0 
300687, 601.0, -16, 1.0 
300706, 602.0, 3, 1.01 
300706, 602.0, 3, 1.01 
300713, 602.0, 10, 1.0 
300704, 601.0, 1, 1.0 
300704, 601.0, 1, 0.99 
300704, 601.0, 1, 1.0 
300704, 601.0, 1, 1.0 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 0.99 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 1.0 
300695, 600.0, -8, 1.0 
300686, 599.0, -17, 1.0 
300686, 599.0, -17, 0.99 
300686, 599.0, -17, 1.0 
300677, 598.0, -26, 1.0 
매수:599.0매도:600.0300665, 598.0, -38, 0.99 
300665, 598.0, -38, 0.99 
300665, 598.0, -38, 1.0 
300629, 596.0, -74, 1.0 
300611, 595.0, -92, 0.98 
300611, 595.0, -92, 0.99 
매수:596.0300598, 595.0, -105, 1.0 
300626, 596.0, -77, 0.99 
300626, 596.0, -77, 1.02 
300654, 597.0, -49, 1.0 
300654, 597.0, -49, 1.02 
매도:598.0매수:597.0300686, 598.0, -17, 1.0 
300658, 597.0, -45, 1.02 
300658, 597.0, -45, 0.98 
300630, 596.0, -73, 1.0 
300602, 595.0, -101, 0.98 
300602, 595.0, -101, 0.98 
300574, 594.0, -129, 1.0 
300602, 595.0, -101, 0.98 
300574, 594.0, -129, 1.02 
300574, 594.0, -129, 0.98 
300574, 594.0, -129, 1.0 
300602, 595.0, -101, 1.0 
300602, 595.0, -101, 1.02 
매수:596.0매도:597.0300589, 595.0, -114, 1.0 
300627, 596.0, -76, 0.99 
300627, 596.0, -76, 1.03 
300662, 597.0, -41, 1.0 
300634, 596.0, -69, 1.02 
300634, 596.0, -69, 0.98 
300606, 595.0, -97, 1.0 
300606, 595.0, -97, 0.98 
300606, 595.0, -97, 1.0 
300606, 595.0, -97, 1.0 
300578, 594.0, -125, 1.0 
300578, 594.0, -125, 0.98 
매수:595.0매도:596.0300565, 594.0, -138, 1.0 
300638, 596.0, -65, 0.99 
300638, 596.0, -65, 1.05 
300638, 596.0, -65, 1.0 
300638, 596.0, -65, 1.0 
300638, 596.0, -65, 1.0 
300638, 596.0, -65, 1.0 
300610, 595.0, -93, 1.0 
300610, 595.0, -93, 0.98 
300610, 595.0, -93, 1.0 
300610, 595.0, -93, 1.0 
300582, 594.0, -121, 1.0 
300582, 594.0, -121, 0.98 
300582, 594.0, -121, 1.0 
300582, 594.0, -121, 1.0 
300582, 594.0, -121, 1.0 
300582, 594.0, -121, 1.0 
300582, 594.0, -121, 1.0 
300554, 593.0, -149, 1.0 
300582, 594.0, -121, 0.98 
300554, 593.0, -149, 1.02 
300554, 593.0, -149, 0.98 
300554, 593.0, -149, 1.0 
300554, 593.0, -149, 1.0 
300554, 593.0, -149, 1.0 
300554, 593.0, -149, 1.0 
300554, 593.0, -149, 1.0 
매수:593.0매도:594.0300513, 592.0, -190, 1.0 
300513, 592.0, -190, 0.97 
300513, 592.0, -190, 1.0 
매수:592.0매도:593.0300462, 591.0, -241, 1.0 
300462, 591.0, -241, 0.97 
300510, 592.0, -193, 1.0 
매수:593.0매도:594.0300504, 592.0, -199, 1.03 
300521, 592.0, -182, 1.0 
매수:593.0매도:594.0300508, 592.0, -195, 1.01 
매수:593.0매도:594.0300497, 592.0, -206, 0.99 
매수:593.0매도:594.0305813, 592.0, 5110, 0.99 
매수:593.0매도:594.0300472, 592.0, -231, 1.0 
300548, 593.0, -155, 1.0 
300555, 593.0, -148, 1.05 
