433819, 133.0, -39484, 1.0 
433819, 133.0, -39484, 1.0 
433989, 133.0, -39314, 1.0 
434125, 134.0, -39178, 1.68 
420978, 134.0, -52325, 1.51 
434202, 134.0, -39101, 1.0 
434202, 134.0, -39101, 1.0 
434202, 134.0, -39101, 1.0 
419794, 134.0, -53509, 1.0 
419880, 134.0, -53423, 1.0 
434373, 134.0, -38930, 1.3 
405158, 134.0, -68145, 1.0 
405243, 134.0, -68060, 1.0 
405243, 134.0, 405243, 1 
-----134.0원----- 
405379, 135.0, 136, 1.0 
405379, 135.0, 136, 1.0 
405550, 135.0, 307, 1.0 
405550, 135.0, 307, 1.67 
405550, 135.0, 307, 1.0 
405721, 135.0, 478, 1.0 
405721, 135.0, 478, 1.67 
매수:136.0405507, 135.0, 264, 1.0 
매수:136.0405315, 135.0, 72, 0.9 
405831, 136.0, 588, 0.9 
376416, 136.0, -28827, 2.0 
347202, 136.0, -58041, 1.0 
매수:137.0346988, 136.0, -58255, 1.0 
318327, 136.0, -86916, 0.9 
318327, 136.0, -86916, 1.0 
매수:136.0매도:137.0346963, 135.0, -58280, 1.0 
346427, 134.0, -58816, 1.0 
345891, 133.0, -59352, 0.9 
매수:134.0매도:135.0345699, 133.0, -59544, 0.9 
매수:134.0매도:135.0316492, 133.0, -88751, 0.9 
매수:134.0매도:135.0316279, 133.0, -88964, 1.0 
317375, 134.0, 317375, 1 
-----134.0원----- 
317375, 134.0, 0, 1.0 
매수:134.0매도:135.0316520, 133.0, -855, 1.0 
매수:134.0매도:135.0302117, 133.0, -15258, 0.9 
매수:134.0매도:135.0302010, 133.0, -15365, 1.0 
317964, 134.0, 589, 0.9 
매수:134.0매도:135.0317031, 133.0, -344, 1.0 
매수:134.0매도:135.0316935, 133.0, -440, 0.9 
316935, 133.0, -440, 0.9 
316935, 133.0, -440, 1.0 
302728, 133.0, -14647, 1.0 
302728, 133.0, -14647, 1.0 
302728, 133.0, -14647, 1.0 
288621, 133.0, -28754, 1.0 
288621, 133.0, -28754, 1.0 
